[Read Temp Log],0080B0443C0000001208CB1A,Current Time,2014-09-11 14:23:44
1,11-09-2014 14:23:25,21.75
2,11-09-2014 14:23:26,21.75
3,11-09-2014 14:23:27,21.75
4,11-09-2014 14:23:28,21.75
5,11-09-2014 14:23:29,21.75
[Read Temp Log],0080B0443C0000001208CB1A,Current Time,2014-09-11 14:40:59
1,11-09-2014 14:40:43,21.75
2,11-09-2014 14:40:44,21.75
3,11-09-2014 14:40:45,21.75
4,11-09-2014 14:40:46,21.75
5,11-09-2014 14:40:47,21.75
6,11-09-2014 14:40:48,21.75
